"Mid","Aid"
"4280","94312"
"5085","41249"
"5085","97683"
"9394","97683"
"3119","29924"
"2937","29924"
"9394","29924"
"9270","29924"
"2430","29924"
"5095","29924"
"4280","29924"
"3119","63792"
"3180","63792"
"8197","63792"
"3794","63792"
"8347","63792"
"8847","40542"
"8847","16897"
"8847","34739"
"8847","11373"
"8847","43093"
"8847","40398"
"8847","18505"
"8847","21375"
"8847","50191"
"8847","66082"
"8847","18431"
"8847","88986"
"8847","44936"
"2950","44936"
"2205","44936"
"9245","44936"
"8847","71335"
"5899","71335"
"1834","71335"
"3102","71335"
"8166","71335"
"8847","67308"
"1650","67308"
"1535","67308"
"3419","67308"
"3970","67308"
"8847","10152"
"3963","10152"
"4388","10152"
"4628","37080"
"4628","26896"
"7720","26896"
"7300","26896"
"2205","26896"
"8919","26896"
"8166","26896"
"4333","26896"
"4628","74758"
"7423","74758"
"4628","38191"
"4628","63645"
"4628","52672"
"4628","11941"
"4628","14184"
"9102","85526"
"6934","99059"
"6934","30961"
"6934","95271"
"6934","99372"
"6934","37848"
"5034","37848"
"6934","99765"
"6934","22700"
"6934","76755"
"6934","77969"
"6934","30033"
"2052","73547"
"6049","73547"
"2052","66078"
"2052","36150"
"2052","74271"
"2052","29923"
"2052","11466"
"2052","72584"
"2052","75300"
"2052","64108"
"7335","64108"
"2811","64108"
"4105","64108"
"3279","46114"
"3279","16794"
"3363","96496"
"3363","50231"
"3363","16718"
"3363","58720"
"3118","58720"
"3363","24290"
"6132","63604"
"8249","63604"
"6132","91403"
"6132","96516"
"6341","96516"
"6132","86415"
"3738","86415"
"6132","24961"
"6132","45072"
"6132","55542"
"6132","74810"
"6132","57972"
"2267","57972"
"6132","21600"
"6132","75839"
"4856","75839"
"2942","94140"
"2942","90661"
"4474","90661"
"2942","76414"
"2942","14555"
"2942","73940"
"2942","63565"
"2942","82708"
"2942","24659"
"4474","24659"
"2942","68107"
"6737","15465"
"6737","70547"
"6737","63626"
"6737","24032"
"6737","75825"
"6737","12714"
"6737","41594"
"6737","48912"
"8944","31693"
"8944","70325"
"8944","67261"
"8944","55984"
"8944","29628"
"8944","30940"
"8699","31313"
"4902","31313"
"8699","83329"
"2171","83329"
"8278","83329"
"8699","31041"
"8699","19132"
"9691","19132"
"8699","98156"
"9691","98156"
"7185","98156"
"8699","10688"
"4902","10688"
"8699","19362"
"8699","85546"
"8699","73870"
"8699","28381"
"3286","78036"
"5146","78036"
"9686","78036"
"4928","78036"
"3728","78036"
"7527","78036"
"3286","37751"
"5280","37751"
"3286","17310"
"1905","17310"
"3109","17310"
"4035","17310"
"3286","41740"
"2022","41740"
"3286","11482"
"4427","11482"
"4224","11482"
"3286","69218"
"7916","69218"
"3286","11409"
"1905","11409"
"3286","79549"
"8176","79549"
"3286","30277"
"3536","75415"
"3536","68826"
"5529","47071"
"5529","45029"
"5529","52220"
"5529","83375"
"5529","81045"
"5529","81541"
"5529","65199"
"5529","43461"
"5529","58432"
"5529","22620"
"4907","90673"
"4907","55837"
"7300","55837"
"4907","36753"
"7266","36753"
"2846","36753"
"8463","36753"
"2473","36753"
"4721","36753"
"6652","36753"
"4907","34437"
"4907","70424"
"2834","70424"
"5617","70424"
"4907","48043"
"4907","37207"
"4692","37207"
"2530","54362"
"4287","54362"
"4850","54362"
"5808","54362"
"9901","75495"
"9901","72401"
"8771","72401"
"9901","18321"
"9901","71806"
"9901","10891"
"9901","23582"
"9901","59095"
"9901","79552"
"9901","86850"
"9901","48612"
"9901","12374"
"9901","98800"
"5829","73708"
"5829","14268"
"2292","14268"
"5829","78168"
"5829","69695"
"5032","69695"
"5829","49510"
"4043","49510"
"5829","87679"
"6228","87679"
"5829","51813"
"8387","51813"
"8983","51813"
"5829","12937"
"5829","81088"
"2709","81088"
"5829","35681"
"4526","99982"
"4526","43519"
"9534","43519"
"4526","96790"
"9648","96790"
"9277","96790"
"8387","96790"
"4526","60437"
"5709","60437"
"4526","63522"
"9648","51172"
"9856","51172"
"8836","51172"
"9648","76392"
"4030","10481"
"4030","58620"
"4030","68904"
"4030","43907"
"8677","43907"
"2807","43907"
"4030","61229"
"4030","74026"
"4030","29708"
"2232","29708"
"4916","29358"
"4916","16173"
"4916","96649"
"4916","81231"
"4916","19126"
"4916","26033"
"3809","26033"
"9633","64351"
"9633","53759"
"6544","53759"
"9633","31612"
"9633","75750"
"9633","97570"
"9510","54425"
"3111","54425"
"9510","67767"
"9510","17947"
"9510","24059"
"9510","44035"
"4124","44035"
"5023","44035"
"3419","44035"
"9510","52183"
"3086","38547"
"3086","98637"
"3086","57748"
"3086","47227"
"6021","47227"
"3086","35267"
"3086","77249"
"3086","73568"
"9400","73568"
"9856","20882"
"9856","64793"
"9856","44979"
"9856","46310"
"9856","72349"
"9856","52745"
"9856","62065"
"3150","40653"
"3150","92445"
"3150","72506"
"4901","34966"
"9814","34966"
"4901","82901"
"4901","63432"
"4901","25948"
"1564","25948"
"4901","80218"
"4901","89263"
"4901","41545"
"4901","82689"
"8317","34939"
"8317","18391"
"5317","18391"
"8560","18391"
"8317","89589"
"8317","94297"
"8317","34359"
"8317","71021"
"8317","65196"
"7275","79983"
"7275","49927"
"9395","49927"
"7275","89202"
"7275","44432"
"7275","44770"
"7275","20467"
"7275","30573"
"7275","92991"
"7275","21138"
"7275","35035"
"7275","83036"
"7275","89309"
"7275","74490"
"6694","91159"
"6694","49993"
"6576","49993"
"6694","39343"
"6694","28931"
"6694","99669"
"6694","54393"
"6694","38335"
"4601","38335"
"6694","14678"
"6694","81508"
"6694","49455"
"7566","62718"
"2912","62718"
"7566","84985"
"7566","99948"
"2524","99948"
"7566","30874"
"9011","17546"
"1567","17546"
"1616","17546"
"9011","19173"
"9805","19173"
"5861","19173"
"3326","19173"
"2663","19173"
"5808","19173"
"9011","20518"
"9011","91605"
"5787","91605"
"3187","91605"
"9011","94292"
"2858","94292"
"9011","10603"
"9011","70734"
"8286","46972"
"2872","46972"
"3907","46972"
"8286","55437"
"2203","55437"
"8286","68691"
"1779","68691"
"8159","68691"
"7701","68691"
"9642","68691"
"8286","90521"
"8286","60132"
"8286","17860"
"8286","50069"
"8286","56312"
"3786","56312"
"8286","98985"
"8286","25624"
"8286","78923"
"8286","50111"
"8286","95171"
"7790","95171"
"3129","29458"
"3722","29458"
"3129","78391"
"3129","45478"
"3129","34482"
"3129","77421"
"3129","48873"
"3129","98491"
"3129","45412"
"3129","61072"
"3129","84872"
"3129","20446"
"3129","73146"
"7921","60908"
"7921","77138"
"7921","66692"
"7921","38011"
"7921","98380"
"7921","70720"
"7921","11443"
"2171","72062"
"1940","72062"
"7026","25105"
"6567","25105"
"7026","83748"
"3970","83748"
"4129","83748"
"7026","45194"
"5910","45194"
"7026","21582"
"3635","73170"
"9566","73170"
"6862","73170"
"3635","57295"
"6862","57295"
"3635","45698"
"3635","25297"
"3635","84634"
"9566","62991"
"9566","17605"
"9566","70453"
"6647","89980"
"6647","13476"
"5987","80862"
"5987","70205"
"8325","70205"
"5987","69250"
"5987","42587"
"5987","12528"
"5987","38806"
"1650","40064"
"8689","40064"
"1650","69341"
"8601","69341"
"1650","86112"
"1696","86112"
"9258","86112"
"1650","51062"
"7329","51062"
"8314","51062"
"1650","48015"
"2114","48015"
"8356","48015"
"6632","78025"
"6632","70256"
"6632","25492"
"6632","58389"
"6632","91918"
"6632","39084"
"6632","25928"
"6632","57883"
"6632","80993"
"6632","23453"
"6632","10467"
"6632","47156"
"3023","64264"
"3023","94353"
"6078","94353"
"4175","94353"
"3671","94353"
"6913","94353"
"3023","96953"
"3023","67596"
"3023","61073"
"8055","61073"
"1873","61073"
"6788","61073"
"3826","61073"
"3023","47026"
"3023","60190"
"7670","60190"
"9719","60190"
"3023","59359"
"5984","59359"
"7714","59359"
"7223","59359"
"5584","21916"
"5584","62772"
"5584","73149"
"5584","38057"
"9652","38057"
"6279","38057"
"7979","38057"
"9229","38057"
"3331","38057"
"9690","38057"
"5584","54534"
"2285","28544"
"2285","49057"
"2285","47864"
"2285","89005"
"2285","81561"
"2285","77309"
"5445","89618"
"3289","78269"
"5445","78269"
"6905","78269"
"5445","53156"
"5445","91336"
"5445","44068"
"5445","69051"
"5445","34062"
"5445","29890"
"2326","94659"
"2405","94659"
"2326","14015"
"2326","31562"
"2405","31562"
"2326","21244"
"2326","37465"
"2326","52506"
"5917","17304"
"5023","17304"
"9885","29010"
"8073","29010"
"5564","29010"
"9885","98962"
"6347","98962"
"4070","98962"
"5375","98962"
"4923","98962"
"9885","71568"
"6656","71568"
"8358","71568"
"9885","79712"
"9885","33922"
"9885","60600"
"4698","60600"
"5134","23115"
"5134","82656"
"2570","82656"
"5134","48172"
"5134","62719"
"5134","25864"
"5134","28320"
"5134","36125"
"2570","36125"
"6375","97615"
"6375","61372"
"7644","61372"
"6205","61372"
"8272","61372"
"6375","71097"
"6375","60360"
"6375","66414"
"6375","14176"
"6375","19054"
"6375","43693"
"6375","69330"
"2917","22434"
"2917","91722"
"1713","91722"
"2917","68529"
"2917","12683"
"4516","12683"
"4306","12683"
"2917","79373"
"2917","41237"
"6967","41237"
"5421","41237"
"9000","41237"
"4209","41237"
"3221","41237"
"2917","73764"
"4115","19907"
"6695","19907"
"1503","19907"
"4115","37725"
"4115","60466"
"9172","60466"
"4101","60466"
"4115","11168"
"6755","11168"
"3482","11168"
"4115","85837"
"8643","85837"
"4115","32186"
"4115","33908"
"3668","33908"
"6424","33908"
"4115","94956"
"8918","94956"
"6927","94956"
"4557","94956"
"9035","94956"
"6772","94956"
"8637","94956"
"7943","66831"
"6057","66831"
"9010","66831"
"7943","25603"
"7943","96880"
"7943","41561"
"7943","63058"
"7943","42871"
"7943","63907"
"7943","97791"
"7943","60581"
"4183","55842"
"4183","95259"
"7029","95259"
"4183","75991"
"4183","42853"
"5550","42853"
"4183","70812"
"4183","41115"
"4183","87753"
"4183","93591"
"2132","94116"
"2132","44846"
"2132","75537"
"2132","66493"
"6191","66493"
"8828","66493"
"2132","41838"
"2132","98175"
"2132","16009"
"2132","82949"
"7666","18176"
"7666","97629"
"3412","97629"
"7666","55848"
"7666","71718"
"7666","35270"
"7666","23074"
"7666","22822"
"7666","83461"
"6177","23645"
"6177","32484"
"6177","28465"
"6177","46055"
"4118","46055"
"6177","76654"
"6177","41073"
"6177","63334"
"1978","63334"
"4374","63334"
"6177","49421"
"2275","88251"
"2275","61015"
"4338","49246"
"4712","24555"
"1953","24555"
"9328","94945"
"8918","26651"
"8309","26651"
"4101","26651"
"8918","51421"
"6237","51421"
"7797","51421"
"8918","29831"
"6602","29831"
"8918","90419"
"8918","90327"
"6770","90327"
"7562","90327"
"8303","90327"
"7899","90327"
"2630","74226"
"2125","74226"
"4266","74226"
"1858","74226"
"2630","33397"
"2125","33397"
"4266","33397"
"2630","97009"
"2125","97009"
"3223","97009"
"4266","97009"
"2630","66727"
"2630","85924"
"2125","85924"
"4266","85924"
"2630","80226"
"4266","80226"
"2630","65630"
"4266","65630"
"2630","34261"
"2630","77531"
"4266","77531"
"2630","77575"
"4266","77575"
"2630","41908"
"5136","41908"
"4266","41908"
"2630","43013"
"4266","43013"
"2630","42372"
"4266","42372"
"5832","97077"
"5832","36668"
"5832","12572"
"5832","29741"
"5832","78296"
"5832","64549"
"5832","30765"
"5832","39389"
"5832","24963"
"3389","83501"
"3389","31339"
"3389","86217"
"3389","55608"
"4963","55608"
"3389","25063"
"3389","43132"
"3300","43132"
"3389","29959"
"8494","29959"
"3300","29959"
"8474","29959"
"3389","16969"
"3389","10267"
"3389","16007"
"3389","46780"
"5475","30864"
"5475","66523"
"5475","52619"
"9599","98633"
"9599","58010"
"9599","86375"
"9599","28794"
"9599","99432"
"9599","52786"
"6403","52786"
"5168","52786"
"9599","77809"
"9599","94528"
"9599","49842"
"9599","10278"
"2702","49909"
"2702","37753"
"2702","42557"
"2702","33939"
"2702","60418"
"9381","60418"
"5163","60418"
"2702","41608"
"8740","41608"
"3294","41608"
"6828","41608"
"2702","87278"
"6833","23214"
"9727","23214"
"8890","23214"
"6770","64768"
"6770","19398"
"6770","65139"
"3858","65139"
"3800","65139"
"2381","65139"
"6770","96463"
"5784","96463"
"6770","46236"
"6770","56146"
"4785","56146"
"5903","61618"
"5903","86395"
"5903","26722"
"5903","90172"
"3630","90172"
"9054","96038"
"1589","96038"
"1720","96038"
"9979","96038"
"9054","15108"
"8474","15108"
"7257","15108"
"9054","38811"
"9054","24057"
"9054","38538"
"7903","80479"
"7903","76883"
"9652","76883"
"7903","14190"
"9063","14190"
"8291","14190"
"7903","90334"
"8602","90334"
"4574","90334"
"8804","90334"
"7903","20305"
"2785","20305"
"7903","25926"
"2408","25926"
"5976","25926"
"5808","25926"
"3142","25926"
"7903","74730"
"4037","74730"
"7903","91892"
"9336","91892"
"6840","91892"
"4757","91892"
"4496","99600"
"4496","22551"
"2297","22551"
"8939","22551"
"4339","22551"
"4846","22551"
"6333","22551"
"5338","22551"
"4496","40855"
"4496","47326"
"1567","47326"
"4496","80239"
"6425","80239"
"4339","80239"
"4496","20774"
"8761","20774"
"7039","20774"
"5995","20774"
"4496","23874"
"4496","91628"
"4496","86331"
"9136","82769"
"9136","32730"
"9136","68523"
"9136","28097"
"9136","43617"
"9136","35084"
"9136","18589"
"9136","39998"
"9136","90053"
"9127","90910"
"4759","90910"
"9127","35869"
"7483","35869"
"7528","35869"
"9127","93328"
"9127","10495"
"9127","48132"
"9127","82182"
"9127","45627"
"5334","83440"
"5334","57326"
"5334","89508"
"4571","89508"
"5850","89508"
"5334","84717"
"3162","84717"
"5334","51518"
"5769","51518"
"6277","51518"
"9909","51518"
"3149","51518"
"8179","51518"
"5334","99327"
"4659","15039"
"4659","91691"
"4659","14623"
"4659","20265"
"4659","11404"
"9643","57095"
"9643","69966"
"9643","95501"
"9643","66023"
"9643","22058"
"9643","52150"
"9643","22898"
"9643","72613"
"9643","22211"
"3015","22211"
"6217","22211"
"2898","22211"
"9643","61226"
"9643","28765"
"9643","15399"
"9643","86479"
"9643","39268"
"9643","46103"
"7897","21029"
"7897","77655"
"7897","57360"
"1611","57360"
"7897","13115"
"2237","13115"
"7897","90301"
"6818","87901"
"6818","56820"
"6818","34822"
"9949","72957"
"6129","66357"
"9368","66357"
"7363","66357"
"6129","38907"
"6129","22621"
"6613","22621"
"6129","61971"
"6129","58635"
"6129","13341"
"6129","30177"
"4883","50087"
"4883","29742"
"4883","86352"
"4883","10411"
"4728","10411"
"1685","20555"
"1812","20351"
"1685","20351"
"8207","20351"
"1685","35954"
"4171","35954"
"1685","20389"
"1685","33739"
"8785","70814"
"5046","70814"
"4454","70814"
"1893","70814"
"8354","70814"
"6608","70814"
"8785","70635"
"4810","70635"
"8785","77317"
"8785","73876"
"9805","73876"
"8785","58789"
"9603","58789"
"8785","10646"
"8785","68798"
"8727","68798"
"8785","57272"
"8785","27289"
"1893","27289"
"8785","48658"
"2867","48658"
"5096","48658"
"8785","10830"
"5906","82799"
"5906","11380"
"5906","29015"
"5906","82086"
"5906","27609"
"3518","56083"
"3518","31389"
"8988","31389"
"6720","31389"
"4386","31389"
"4843","31389"
"3518","70006"
"3518","41429"
"3518","41633"
"3899","48269"
"3899","65563"
"3899","43381"
"3899","95735"
"3899","71922"
"3899","79918"
"3899","34348"
"3899","41837"
"3899","81162"
"3899","71112"
"5984","79968"
"4649","79968"
"7736","79968"
"7502","79968"
"3985","79968"
"5469","79968"
"4118","79968"
"9245","79968"
"7232","79968"
"5984","35086"
"3025","35086"
"3435","35086"
"5339","35086"
"8602","35086"
"2973","35086"
"5984","55141"
"5295","55141"
"3232","55141"
"7311","55141"
"4908","55141"
"5984","16785"
"5984","85948"
"5984","54376"
"5984","75319"
"5974","75319"
"1662","75319"
"5946","75319"
"2361","75319"
"5984","40457"
"1783","40457"
"5984","54964"
"5984","13975"
"5984","62802"
"5984","75515"
"6748","75515"
"8941","75515"
"5984","95226"
"8207","82239"
"5063","82239"
"8207","67813"
"6905","67813"
"8207","96385"
"8207","51868"
"6560","51868"
"5472","51868"
"1987","51868"
"8207","73387"
"8207","53643"
"7553","53643"
"8207","28700"
"5063","28700"
"8207","91845"
"8207","84122"
"4047","25433"
"9172","25433"
"9641","25433"
"9267","25433"
"2090","25433"
"4047","37959"
"9172","37959"
"7797","37959"
"1566","37959"
"5545","37959"
"4047","63340"
"4532","63340"
"8083","63340"
"3281","63340"
"5195","63340"
"7836","63340"
"4575","63340"
"5159","63340"
"3011","63340"
"4047","20670"
"4047","59015"
"4047","22023"
"4047","29209"
"9372","76795"
"6099","76795"
"9512","76795"
"9372","70822"
"6276","70822"
"9372","71755"
"9567","71755"
"9372","21542"
"9372","20640"
"8025","20640"
"7226","20640"
"2595","20640"
"9797","31440"
"9797","89316"
"9797","40421"
"7813","40421"
"1846","90143"
"5989","61457"
"5989","86742"
"5989","21651"
"5989","48481"
"5989","97229"
"2314","54988"
"8056","54988"
"4733","54988"
"2088","90133"
"8771","90133"
"5663","90133"
"2088","29805"
"9048","29805"
"2088","51346"
"2088","16348"
"2088","86686"
"2088","53997"
"6804","39546"
"6804","93748"
"6804","10524"
"6804","22403"
"5946","22403"
"6804","10236"
"6804","10174"
"6804","91285"
"6804","97043"
"6804","59748"
"6804","98982"
"8082","93219"
"9534","93219"
"8082","79148"
"9652","79148"
"8448","79148"
"8082","40313"
"2358","40313"
"3397","40313"
"8082","88098"
"4247","88098"
"8082","75520"
"7108","75520"
"3660","18427"
"5968","18427"
"2227","18427"
"5525","18427"
"3660","65965"
"3660","88438"
"1739","88438"
"3660","65038"
"2758","65038"
"1959","65038"
"3660","34656"
"2166","34656"
"3660","28266"
"7129","99891"
"7129","50757"
"7129","55177"
"7129","60998"
"5709","18812"
"5709","77799"
"5709","90804"
"3868","90804"
"5709","61248"
"5709","37792"
"5709","90129"
"5709","99495"
"5709","80878"
"5709","38415"
"5709","92682"
"5709","60654"
"9959","46906"
"1823","46906"
"6197","46906"
"9736","46906"
"2645","46906"
"3749","46906"
"9959","19265"
"9551","19265"
"6517","19265"
"9959","27275"
"7595","27275"
"6657","27275"
"9959","98218"
"6118","98218"
"5221","98218"
"9959","61481"
"9959","28464"
"9959","49668"
"9690","49668"
"9959","15213"
"6290","15213"
"9959","90424"
"2715","27923"
"2715","42625"
"2715","65087"
"2715","84473"
"2715","27460"
"2715","50217"
"2715","11662"
"2715","29344"
"2715","47184"
"9414","47184"
"2715","94479"
"9814","94479"
"2715","19628"
"3894","39836"
"3894","36610"
"3894","15482"
"9074","15482"
"3894","33904"
"5593","33904"
"3894","55844"
"3894","32162"
"3894","28499"
"8738","28499"
"3894","45922"
"8533","45922"
"4129","45922"
"1730","82246"
"1730","40530"
"1730","95085"
"1730","24728"
"1730","25999"
"3273","49670"
"3273","47937"
"3273","70934"
"5845","70934"
"3273","53047"
"3273","14652"
"3273","15986"
"9451","65782"
"9451","97580"
"3291","60403"
"6552","87356"
"6310","87356"
"6552","46393"
"3786","46393"
"6800","46393"
"6552","84833"
"6552","62082"
"6913","62082"
"6552","49877"
"9280","49877"
"3083","19854"
"1628","45524"
"1628","64826"
"1628","74122"
"1628","27332"
"3923","45587"
"3923","31566"
"3923","78015"
"3923","17561"
"3923","46440"
"3923","30017"
"3923","46933"
"4644","92216"
"4644","84682"
"4926","84682"
"9421","84682"
"4644","16396"
"4644","89386"
"4644","14127"
"9441","14127"
"7576","14127"
"2267","14127"
"4644","34280"
"4644","23485"
"4644","32197"
"7256","68191"
"8413","68191"
"8356","68191"
"6362","68191"
"6416","68191"
"2373","68191"
"3822","68191"
"1953","68191"
"7256","36470"
"3025","36470"
"9909","36470"
"7256","49621"
"7256","46562"
"7256","30414"
"7256","15644"
"7256","29946"
"1854","29946"
"7256","72134"
"5438","16388"
"6640","16388"
"5438","73550"
"5438","26936"
"5438","47406"
"4683","47406"
"5438","79539"
"5438","28607"
"5438","67073"
